Train:   0%|                                                                                                                           | 0/7584 [00:00<?, ?it/s][INFO:swift] use_logits_to_keep: False
[WARNING:swift] The cross_entropy loss function defined in Liger Kernel will not take effect, potentially leading to increased GPU memory consumption.
Train:   1%|▋                                                                                                               | 50/7584 [03:18<8:14:40,  3.94s/it][INFO:swift] Saving model checkpoint to /home/team_cv/tdkien/ms-swift/output/v1-20251125-110813/checkpoint-50
{'loss': 0.04179533, 'grad_norm': 0.19336621, 'learning_rate': 9.2e-07, 'token_acc': 0.76446459, 'epoch': 0.22, 'global_step/max_steps': '1700/7584', 'percentage': '22.42%', 'elapsed_time': '1h 52m 23s', 'remaining_time': '6h 29m 1s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.252084}
Train:  23%|████████████████████████▉                                                                                   | 1750/7584 [1:55:43<6:17:44,  3.88s/it][INFO:swift] Saving model checkpoint to /home/team_cv/tdkien/ms-swift/output/v1-20251125-110813/checkpoint-1750
{'loss': 0.03964324, 'grad_norm': 0.22481945, 'learning_rate': 9.2e-07, 'token_acc': 0.76878896, 'epoch': 0.22, 'global_step/max_steps': '1705/7584', 'percentage': '22.48%', 'elapsed_time': '1h 52m 48s', 'remaining_time': '6h 28m 57s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251916}
{'loss': 0.04191703, 'grad_norm': 0.27085945, 'learning_rate': 9.2e-07, 'token_acc': 0.75690917, 'epoch': 0.23, 'global_step/max_steps': '1710/7584', 'percentage': '22.55%', 'elapsed_time': '1h 53m 6s', 'remaining_time': '6h 28m 33s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251957}
{'loss': 0.03960446, 'grad_norm': 0.16856641, 'learning_rate': 9.2e-07, 'token_acc': 0.7679155, 'epoch': 0.23, 'global_step/max_steps': '1715/7584', 'percentage': '22.61%', 'elapsed_time': '1h 53m 27s', 'remaining_time': '6h 28m 15s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251938}
{'loss': 0.04312283, 'grad_norm': 0.26289135, 'learning_rate': 9.2e-07, 'token_acc': 0.75062149, 'epoch': 0.23, 'global_step/max_steps': '1720/7584', 'percentage': '22.68%', 'elapsed_time': '1h 53m 45s', 'remaining_time': '6h 27m 49s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.252005}
{'loss': 0.03750319, 'grad_norm': 0.18232749, 'learning_rate': 9.2e-07, 'token_acc': 0.77863926, 'epoch': 0.23, 'global_step/max_steps': '1725/7584', 'percentage': '22.75%', 'elapsed_time': '1h 54m 5s', 'remaining_time': '6h 27m 32s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251977}
{'loss': 0.03976261, 'grad_norm': 0.18137169, 'learning_rate': 9.2e-07, 'token_acc': 0.77199094, 'epoch': 0.23, 'global_step/max_steps': '1730/7584', 'percentage': '22.81%', 'elapsed_time': '1h 54m 26s', 'remaining_time': '6h 27m 15s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251938}
{'loss': 0.0440238, 'grad_norm': 0.23406762, 'learning_rate': 9.2e-07, 'token_acc': 0.74948345, 'epoch': 0.23, 'global_step/max_steps': '1735/7584', 'percentage': '22.88%', 'elapsed_time': '1h 54m 44s', 'remaining_time': '6h 26m 49s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.25201}
{'loss': 0.03823841, 'grad_norm': 0.17751212, 'learning_rate': 9.1e-07, 'token_acc': 0.77824311, 'epoch': 0.23, 'global_step/max_steps': '1740/7584', 'percentage': '22.94%', 'elapsed_time': '1h 55m 5s', 'remaining_time': '6h 26m 33s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251966}
{'loss': 0.04262091, 'grad_norm': 0.3029584, 'learning_rate': 9.1e-07, 'token_acc': 0.75558653, 'epoch': 0.23, 'global_step/max_steps': '1745/7584', 'percentage': '23.01%', 'elapsed_time': '1h 55m 23s', 'remaining_time': '6h 26m 7s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.252031}
{'loss': 0.03899106, 'grad_norm': 0.20860207, 'learning_rate': 9.1e-07, 'token_acc': 0.77257324, 'epoch': 0.23, 'global_step/max_steps': '1750/7584', 'percentage': '23.07%', 'elapsed_time': '1h 55m 43s', 'remaining_time': '6h 25m 48s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.252022}
Train:  24%|█████████████████████████▋                                                                                  | 1800/7584 [1:59:05<6:24:05,  3.98s/it][INFO:swift] Saving model checkpoint to /home/team_cv/tdkien/ms-swift/output/v1-20251125-110813/checkpoint-1800
{'loss': 0.03761312, 'grad_norm': 0.20554347, 'learning_rate': 9.1e-07, 'token_acc': 0.77860333, 'epoch': 0.23, 'global_step/max_steps': '1755/7584', 'percentage': '23.14%', 'elapsed_time': '1h 56m 6s', 'remaining_time': '6h 25m 39s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251909}
{'loss': 0.03852721, 'grad_norm': 0.16989113, 'learning_rate': 9.1e-07, 'token_acc': 0.78222443, 'epoch': 0.23, 'global_step/max_steps': '1760/7584', 'percentage': '23.21%', 'elapsed_time': '1h 56m 26s', 'remaining_time': '6h 25m 19s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.25191}
{'loss': 0.04140651, 'grad_norm': 0.18875141, 'learning_rate': 9.1e-07, 'token_acc': 0.75873106, 'epoch': 0.23, 'global_step/max_steps': '1765/7584', 'percentage': '23.27%', 'elapsed_time': '1h 56m 44s', 'remaining_time': '6h 24m 53s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251975}
{'loss': 0.0410761, 'grad_norm': 0.26937732, 'learning_rate': 9.1e-07, 'token_acc': 0.75885599, 'epoch': 0.23, 'global_step/max_steps': '1770/7584', 'percentage': '23.34%', 'elapsed_time': '1h 57m 3s', 'remaining_time': '6h 24m 29s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.252019}
{'loss': 0.03984481, 'grad_norm': 0.17736524, 'learning_rate': 9.1e-07, 'token_acc': 0.77415522, 'epoch': 0.23, 'global_step/max_steps': '1775/7584', 'percentage': '23.40%', 'elapsed_time': '1h 57m 23s', 'remaining_time': '6h 24m 10s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.252007}
{'loss': 0.03991108, 'grad_norm': 0.22041379, 'learning_rate': 9.1e-07, 'token_acc': 0.76657222, 'epoch': 0.23, 'global_step/max_steps': '1780/7584', 'percentage': '23.47%', 'elapsed_time': '1h 57m 44s', 'remaining_time': '6h 23m 56s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251953}
{'loss': 0.03940081, 'grad_norm': 0.18523444, 'learning_rate': 9.1e-07, 'token_acc': 0.7713161, 'epoch': 0.24, 'global_step/max_steps': '1785/7584', 'percentage': '23.54%', 'elapsed_time': '1h 58m 5s', 'remaining_time': '6h 23m 39s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251914}
{'loss': 0.03913406, 'grad_norm': 0.31678191, 'learning_rate': 9.1e-07, 'token_acc': 0.77138746, 'epoch': 0.24, 'global_step/max_steps': '1790/7584', 'percentage': '23.60%', 'elapsed_time': '1h 58m 24s', 'remaining_time': '6h 23m 17s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251936}
{'loss': 0.04114951, 'grad_norm': 0.24966164, 'learning_rate': 9.1e-07, 'token_acc': 0.76659188, 'epoch': 0.24, 'global_step/max_steps': '1795/7584', 'percentage': '23.67%', 'elapsed_time': '1h 58m 44s', 'remaining_time': '6h 22m 57s', 'memory(GiB)': 30.6, 'train_speed(iter/s)': 0.251941}
{'loss': 0.03856314, 'grad_norm': 0.22430643, 'learning_rate': 9.1e-07, 'token_acc': 0.78888889, 'epoch': 0.24, 'global_step/max_steps': '1800/7584', 'percentage': '23.73%', 'elapsed_time': '1h 59m 5s', 'remaining_time': '6h 22m 41s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251897}
Train:  24%|██████████████████████████▎                                                                                 | 1850/7584 [2:02:27<6:17:46,  3.95s/it][INFO:swift] Saving model checkpoint to /home/team_cv/tdkien/ms-swift/output/v1-20251125-110813/checkpoint-1850
{'loss': 0.0396263, 'grad_norm': 0.24709122, 'learning_rate': 9.1e-07, 'token_acc': 0.76990834, 'epoch': 0.24, 'global_step/max_steps': '1805/7584', 'percentage': '23.80%', 'elapsed_time': '1h 59m 29s', 'remaining_time': '6h 22m 33s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251771}
{'loss': 0.04219064, 'grad_norm': 0.2462085, 'learning_rate': 9.1e-07, 'token_acc': 0.76075541, 'epoch': 0.24, 'global_step/max_steps': '1810/7584', 'percentage': '23.87%', 'elapsed_time': '1h 59m 49s', 'remaining_time': '6h 22m 14s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251761}
{'loss': 0.0392212, 'grad_norm': 0.20250663, 'learning_rate': 9.1e-07, 'token_acc': 0.7738665, 'epoch': 0.24, 'global_step/max_steps': '1815/7584', 'percentage': '23.93%', 'elapsed_time': '2h 0m 10s', 'remaining_time': '6h 21m 57s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251725}
{'loss': 0.03939837, 'grad_norm': 0.22065596, 'learning_rate': 9e-07, 'token_acc': 0.76519461, 'epoch': 0.24, 'global_step/max_steps': '1820/7584', 'percentage': '24.00%', 'elapsed_time': '2h 0m 29s', 'remaining_time': '6h 21m 35s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251754}
{'loss': 0.04045123, 'grad_norm': 0.19647849, 'learning_rate': 9e-07, 'token_acc': 0.76472706, 'epoch': 0.24, 'global_step/max_steps': '1825/7584', 'percentage': '24.06%', 'elapsed_time': '2h 0m 50s', 'remaining_time': '6h 21m 18s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251721}
{'loss': 0.04179969, 'grad_norm': 0.25840792, 'learning_rate': 9e-07, 'token_acc': 0.76299663, 'epoch': 0.24, 'global_step/max_steps': '1830/7584', 'percentage': '24.13%', 'elapsed_time': '2h 1m 9s', 'remaining_time': '6h 20m 57s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251738}
{'loss': 0.03949458, 'grad_norm': 0.21625188, 'learning_rate': 9e-07, 'token_acc': 0.77214377, 'epoch': 0.24, 'global_step/max_steps': '1835/7584', 'percentage': '24.20%', 'elapsed_time': '2h 1m 28s', 'remaining_time': '6h 20m 35s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251756}
{'loss': 0.03989758, 'grad_norm': 0.19188909, 'learning_rate': 9e-07, 'token_acc': 0.77323137, 'epoch': 0.24, 'global_step/max_steps': '1840/7584', 'percentage': '24.26%', 'elapsed_time': '2h 1m 49s', 'remaining_time': '6h 20m 17s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251734}
{'loss': 0.03934096, 'grad_norm': 0.25289798, 'learning_rate': 9e-07, 'token_acc': 0.77527758, 'epoch': 0.24, 'global_step/max_steps': '1845/7584', 'percentage': '24.33%', 'elapsed_time': '2h 2m 8s', 'remaining_time': '6h 19m 54s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.25177}
{'loss': 0.03851606, 'grad_norm': 0.22726016, 'learning_rate': 9e-07, 'token_acc': 0.77564052, 'epoch': 0.24, 'global_step/max_steps': '1850/7584', 'percentage': '24.39%', 'elapsed_time': '2h 2m 27s', 'remaining_time': '6h 19m 33s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251784}
Train:  25%|███████████████████████████                                                                                 | 1900/7584 [2:05:45<6:17:28,  3.98s/it][INFO:swift] Saving model checkpoint to /home/team_cv/tdkien/ms-swift/output/v1-20251125-110813/checkpoint-1900
{'loss': 0.03833452, 'grad_norm': 0.28732648, 'learning_rate': 9e-07, 'token_acc': 0.77694622, 'epoch': 0.24, 'global_step/max_steps': '1855/7584', 'percentage': '24.46%', 'elapsed_time': '2h 2m 51s', 'remaining_time': '6h 19m 25s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251649}
{'loss': 0.03933119, 'grad_norm': 0.27266982, 'learning_rate': 9e-07, 'token_acc': 0.77097895, 'epoch': 0.25, 'global_step/max_steps': '1860/7584', 'percentage': '24.53%', 'elapsed_time': '2h 3m 10s', 'remaining_time': '6h 19m 2s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251687}
{'loss': 0.03742184, 'grad_norm': 0.21191084, 'learning_rate': 9e-07, 'token_acc': 0.77767458, 'epoch': 0.25, 'global_step/max_steps': '1865/7584', 'percentage': '24.59%', 'elapsed_time': '2h 3m 29s', 'remaining_time': '6h 18m 40s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251713}
{'loss': 0.04195336, 'grad_norm': 0.20095851, 'learning_rate': 9e-07, 'token_acc': 0.74862149, 'epoch': 0.25, 'global_step/max_steps': '1870/7584', 'percentage': '24.66%', 'elapsed_time': '2h 3m 49s', 'remaining_time': '6h 18m 21s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251703}
{'loss': 0.03718911, 'grad_norm': 0.17622173, 'learning_rate': 9e-07, 'token_acc': 0.78401606, 'epoch': 0.25, 'global_step/max_steps': '1875/7584', 'percentage': '24.72%', 'elapsed_time': '2h 4m 8s', 'remaining_time': '6h 18m 0s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251714}
{'loss': 0.03946124, 'grad_norm': 0.23290876, 'learning_rate': 9e-07, 'token_acc': 0.76268454, 'epoch': 0.25, 'global_step/max_steps': '1880/7584', 'percentage': '24.79%', 'elapsed_time': '2h 4m 28s', 'remaining_time': '6h 17m 39s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251732}
{'loss': 0.04129312, 'grad_norm': 0.24552777, 'learning_rate': 9e-07, 'token_acc': 0.76312668, 'epoch': 0.25, 'global_step/max_steps': '1885/7584', 'percentage': '24.85%', 'elapsed_time': '2h 4m 46s', 'remaining_time': '6h 17m 14s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251785}
{'loss': 0.03827223, 'grad_norm': 0.19993407, 'learning_rate': 9e-07, 'token_acc': 0.76606452, 'epoch': 0.25, 'global_step/max_steps': '1890/7584', 'percentage': '24.92%', 'elapsed_time': '2h 5m 5s', 'remaining_time': '6h 16m 53s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251801}
{'loss': 0.03831013, 'grad_norm': 0.21172352, 'learning_rate': 8.9e-07, 'token_acc': 0.77679098, 'epoch': 0.25, 'global_step/max_steps': '1895/7584', 'percentage': '24.99%', 'elapsed_time': '2h 5m 26s', 'remaining_time': '6h 16m 34s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251791}
{'loss': 0.0390871, 'grad_norm': 0.18590121, 'learning_rate': 8.9e-07, 'token_acc': 0.77952365, 'epoch': 0.25, 'global_step/max_steps': '1900/7584', 'percentage': '25.05%', 'elapsed_time': '2h 5m 45s', 'remaining_time': '6h 16m 14s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.25179}
Train:  26%|███████████████████████████▊                                                                                | 1950/7584 [2:09:02<6:09:36,  3.94s/it][INFO:swift] Saving model checkpoint to /home/team_cv/tdkien/ms-swift/output/v1-20251125-110813/checkpoint-1950
{'loss': 0.03824035, 'grad_norm': 0.18334179, 'learning_rate': 8.9e-07, 'token_acc': 0.77176106, 'epoch': 0.25, 'global_step/max_steps': '1905/7584', 'percentage': '25.12%', 'elapsed_time': '2h 6m 9s', 'remaining_time': '6h 16m 6s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251656}
{'loss': 0.04111995, 'grad_norm': 0.20135772, 'learning_rate': 8.9e-07, 'token_acc': 0.76268965, 'epoch': 0.25, 'global_step/max_steps': '1910/7584', 'percentage': '25.18%', 'elapsed_time': '2h 6m 29s', 'remaining_time': '6h 15m 44s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251676}
{'loss': 0.03952404, 'grad_norm': 0.2249987, 'learning_rate': 8.9e-07, 'token_acc': 0.76943733, 'epoch': 0.25, 'global_step/max_steps': '1915/7584', 'percentage': '25.25%', 'elapsed_time': '2h 6m 47s', 'remaining_time': '6h 15m 21s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251714}
{'loss': 0.03958309, 'grad_norm': 0.18825655, 'learning_rate': 8.9e-07, 'token_acc': 0.76974234, 'epoch': 0.25, 'global_step/max_steps': '1920/7584', 'percentage': '25.32%', 'elapsed_time': '2h 7m 8s', 'remaining_time': '6h 15m 3s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251697}
{'loss': 0.04311365, 'grad_norm': 0.25244763, 'learning_rate': 8.9e-07, 'token_acc': 0.74443218, 'epoch': 0.25, 'global_step/max_steps': '1925/7584', 'percentage': '25.38%', 'elapsed_time': '2h 7m 25s', 'remaining_time': '6h 14m 35s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251785}
{'loss': 0.03555646, 'grad_norm': 0.26386711, 'learning_rate': 8.9e-07, 'token_acc': 0.78861719, 'epoch': 0.25, 'global_step/max_steps': '1930/7584', 'percentage': '25.45%', 'elapsed_time': '2h 7m 44s', 'remaining_time': '6h 14m 12s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.25182}
{'loss': 0.03915215, 'grad_norm': 0.22831059, 'learning_rate': 8.9e-07, 'token_acc': 0.77066606, 'epoch': 0.26, 'global_step/max_steps': '1935/7584', 'percentage': '25.51%', 'elapsed_time': '2h 8m 3s', 'remaining_time': '6h 13m 52s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251823}
{'loss': 0.03981973, 'grad_norm': 0.20459159, 'learning_rate': 8.9e-07, 'token_acc': 0.76083597, 'epoch': 0.26, 'global_step/max_steps': '1940/7584', 'percentage': '25.58%', 'elapsed_time': '2h 8m 23s', 'remaining_time': '6h 13m 33s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251817}
{'loss': 0.04028022, 'grad_norm': 0.23789413, 'learning_rate': 8.9e-07, 'token_acc': 0.76012893, 'epoch': 0.26, 'global_step/max_steps': '1945/7584', 'percentage': '25.65%', 'elapsed_time': '2h 8m 43s', 'remaining_time': '6h 13m 10s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251843}
{'loss': 0.03793346, 'grad_norm': 0.25027636, 'learning_rate': 8.9e-07, 'token_acc': 0.77453681, 'epoch': 0.26, 'global_step/max_steps': '1950/7584', 'percentage': '25.71%', 'elapsed_time': '2h 9m 2s', 'remaining_time': '6h 12m 50s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251845}
Train:  26%|████████████████████████████▍                                                                               | 2000/7584 [2:12:21<6:29:29,  4.19s/it][INFO:swift] Saving model checkpoint to /home/team_cv/tdkien/ms-swift/output/v1-20251125-110813/checkpoint-2000
{'loss': 0.04043935, 'grad_norm': 0.36880046, 'learning_rate': 8.9e-07, 'token_acc': 0.76785484, 'epoch': 0.26, 'global_step/max_steps': '1955/7584', 'percentage': '25.78%', 'elapsed_time': '2h 9m 25s', 'remaining_time': '6h 12m 39s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251753}
{'loss': 0.03788632, 'grad_norm': 0.2145745, 'learning_rate': 8.9e-07, 'token_acc': 0.77345721, 'epoch': 0.26, 'global_step/max_steps': '1960/7584', 'percentage': '25.84%', 'elapsed_time': '2h 9m 44s', 'remaining_time': '6h 12m 16s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251783}
{'loss': 0.04133852, 'grad_norm': 0.25443929, 'learning_rate': 8.9e-07, 'token_acc': 0.75600617, 'epoch': 0.26, 'global_step/max_steps': '1965/7584', 'percentage': '25.91%', 'elapsed_time': '2h 10m 2s', 'remaining_time': '6h 11m 52s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251832}
{'loss': 0.03882698, 'grad_norm': 0.21511492, 'learning_rate': 8.8e-07, 'token_acc': 0.77411851, 'epoch': 0.26, 'global_step/max_steps': '1970/7584', 'percentage': '25.98%', 'elapsed_time': '2h 10m 22s', 'remaining_time': '6h 11m 31s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251845}
{'loss': 0.03738493, 'grad_norm': 0.18889959, 'learning_rate': 8.8e-07, 'token_acc': 0.77624909, 'epoch': 0.26, 'global_step/max_steps': '1975/7584', 'percentage': '26.04%', 'elapsed_time': '2h 10m 42s', 'remaining_time': '6h 11m 11s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251847}
{'loss': 0.04000919, 'grad_norm': 0.236494, 'learning_rate': 8.8e-07, 'token_acc': 0.76374498, 'epoch': 0.26, 'global_step/max_steps': '1980/7584', 'percentage': '26.11%', 'elapsed_time': '2h 11m 0s', 'remaining_time': '6h 10m 47s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251895}
{'loss': 0.04074766, 'grad_norm': 0.21212345, 'learning_rate': 8.8e-07, 'token_acc': 0.76754679, 'epoch': 0.26, 'global_step/max_steps': '1985/7584', 'percentage': '26.17%', 'elapsed_time': '2h 11m 19s', 'remaining_time': '6h 10m 24s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251934}
{'loss': 0.0383802, 'grad_norm': 0.24736907, 'learning_rate': 8.8e-07, 'token_acc': 0.77535419, 'epoch': 0.26, 'global_step/max_steps': '1990/7584', 'percentage': '26.24%', 'elapsed_time': '2h 11m 40s', 'remaining_time': '6h 10m 7s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251894}
{'loss': 0.03952066, 'grad_norm': 0.20587437, 'learning_rate': 8.8e-07, 'token_acc': 0.76931346, 'epoch': 0.26, 'global_step/max_steps': '1995/7584', 'percentage': '26.31%', 'elapsed_time': '2h 12m 0s', 'remaining_time': '6h 9m 49s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251875}
{'loss': 0.03849555, 'grad_norm': 0.19443911, 'learning_rate': 8.8e-07, 'token_acc': 0.77862648, 'epoch': 0.26, 'global_step/max_steps': '2000/7584', 'percentage': '26.37%', 'elapsed_time': '2h 12m 21s', 'remaining_time': '6h 9m 33s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251831}
Train:  27%|█████████████████████████████▏                                                                              | 2050/7584 [2:15:39<5:50:02,  3.80s/it][INFO:swift] Saving model checkpoint to /home/team_cv/tdkien/ms-swift/output/v1-20251125-110813/checkpoint-2050
{'loss': 0.04081284, 'grad_norm': 0.23272146, 'learning_rate': 8.8e-07, 'token_acc': 0.75961635, 'epoch': 0.26, 'global_step/max_steps': '2005/7584', 'percentage': '26.44%', 'elapsed_time': '2h 12m 42s', 'remaining_time': '6h 9m 16s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251797}
{'loss': 0.0389836, 'grad_norm': 0.21050437, 'learning_rate': 8.8e-07, 'token_acc': 0.77431177, 'epoch': 0.27, 'global_step/max_steps': '2010/7584', 'percentage': '26.50%', 'elapsed_time': '2h 13m 1s', 'remaining_time': '6h 8m 53s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251831}
{'loss': 0.03984401, 'grad_norm': 0.28521809, 'learning_rate': 8.8e-07, 'token_acc': 0.76142244, 'epoch': 0.27, 'global_step/max_steps': '2015/7584', 'percentage': '26.57%', 'elapsed_time': '2h 13m 19s', 'remaining_time': '6h 8m 29s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251878}
{'loss': 0.03683867, 'grad_norm': 0.21410072, 'learning_rate': 8.8e-07, 'token_acc': 0.7754996, 'epoch': 0.27, 'global_step/max_steps': '2020/7584', 'percentage': '26.64%', 'elapsed_time': '2h 13m 41s', 'remaining_time': '6h 8m 15s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251819}
{'loss': 0.03975148, 'grad_norm': 0.30082926, 'learning_rate': 8.8e-07, 'token_acc': 0.76893924, 'epoch': 0.27, 'global_step/max_steps': '2025/7584', 'percentage': '26.70%', 'elapsed_time': '2h 14m 1s', 'remaining_time': '6h 7m 54s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251834}
{'loss': 0.03656713, 'grad_norm': 0.2448096, 'learning_rate': 8.8e-07, 'token_acc': 0.7767481, 'epoch': 0.27, 'global_step/max_steps': '2030/7584', 'percentage': '26.77%', 'elapsed_time': '2h 14m 21s', 'remaining_time': '6h 7m 35s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251821}
{'loss': 0.03967281, 'grad_norm': 0.22482739, 'learning_rate': 8.8e-07, 'token_acc': 0.76349603, 'epoch': 0.27, 'global_step/max_steps': '2035/7584', 'percentage': '26.83%', 'elapsed_time': '2h 14m 40s', 'remaining_time': '6h 7m 13s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251847}
{'loss': 0.03873045, 'grad_norm': 0.2313025, 'learning_rate': 8.7e-07, 'token_acc': 0.77705727, 'epoch': 0.27, 'global_step/max_steps': '2040/7584', 'percentage': '26.90%', 'elapsed_time': '2h 15m 1s', 'remaining_time': '6h 6m 55s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251819}
{'loss': 0.04070461, 'grad_norm': 0.23116344, 'learning_rate': 8.7e-07, 'token_acc': 0.76669851, 'epoch': 0.27, 'global_step/max_steps': '2045/7584', 'percentage': '26.96%', 'elapsed_time': '2h 15m 20s', 'remaining_time': '6h 6m 34s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251841}
{'loss': 0.03910745, 'grad_norm': 0.23226196, 'learning_rate': 8.7e-07, 'token_acc': 0.76897246, 'epoch': 0.27, 'global_step/max_steps': '2050/7584', 'percentage': '27.03%', 'elapsed_time': '2h 15m 39s', 'remaining_time': '6h 6m 13s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251848}
Train:  28%|█████████████████████████████▉                                                                              | 2100/7584 [2:18:59<5:50:39,  3.84s/it][INFO:swift] Saving model checkpoint to /home/team_cv/tdkien/ms-swift/output/v1-20251125-110813/checkpoint-2100
{'loss': 0.03789349, 'grad_norm': 0.38443846, 'learning_rate': 8.7e-07, 'token_acc': 0.7792214, 'epoch': 0.27, 'global_step/max_steps': '2055/7584', 'percentage': '27.10%', 'elapsed_time': '2h 16m 1s', 'remaining_time': '6h 5m 57s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251805}
{'loss': 0.03819528, 'grad_norm': 0.18985704, 'learning_rate': 8.7e-07, 'token_acc': 0.77390576, 'epoch': 0.27, 'global_step/max_steps': '2060/7584', 'percentage': '27.16%', 'elapsed_time': '2h 16m 21s', 'remaining_time': '6h 5m 39s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251783}
{'loss': 0.04296832, 'grad_norm': 0.24894837, 'learning_rate': 8.7e-07, 'token_acc': 0.76410236, 'epoch': 0.27, 'global_step/max_steps': '2065/7584', 'percentage': '27.23%', 'elapsed_time': '2h 16m 41s', 'remaining_time': '6h 5m 18s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251796}
{'loss': 0.03719224, 'grad_norm': 0.21638282, 'learning_rate': 8.7e-07, 'token_acc': 0.76758094, 'epoch': 0.27, 'global_step/max_steps': '2070/7584', 'percentage': '27.29%', 'elapsed_time': '2h 17m 0s', 'remaining_time': '6h 4m 57s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251804}
{'loss': 0.03837184, 'grad_norm': 0.20598274, 'learning_rate': 8.7e-07, 'token_acc': 0.76983819, 'epoch': 0.27, 'global_step/max_steps': '2075/7584', 'percentage': '27.36%', 'elapsed_time': '2h 17m 19s', 'remaining_time': '6h 4m 35s', 'memory(GiB)': 32.63, 'train_speed(iter/s)': 0.251839}
